Requirement_ID,Category,test_case_no,Auto_Drift_Estimate,a0,a1,a2,a3,a4,a5,a6,t0,actual_frequency,present_temperature,f0,temp0,executed_requirements,executed_requirement_texts,theoretical_frequency,delfbyf0,deltaf,new_time_period,delta_time_period
REQ_2,Edge,26,enabled,1,2,5,2,0,2,0,90,7009,46,8000.0,25,"['REQ_1', 'REQ_2', 'REQ_3', 'REQ_4', 'REQ_5', 'REQ_6', 'REQ_7', 'REQ_8']",f0 = 1 / 0.000125 | theoretical_frequency = f0 | temp0 = 25 | delfbyf0 = a0 + a1 * (present_temperature - temp0) + a2 * (present_temperature - temp0) ** 2 + a3 * (present_temperature - temp0) ** 3 + a4 * (present_temperature - temp0) ** 4 + a5 * (present_temperature - temp0) ** 5 + a6 * (present_temperature - temp0) ** 6 | deltaf = actual_frequency - theoretical_frequency | deltaf = f0 * delfbyf0 | new_time_period = 1 / (f0 + deltaf) | delta_time_period = new_time_period - t0,8000.0,8188972.0,65511776000.0,1.5264429373500195e-11,-89.99999999998474
REQ_2,Edge,27,enabled,1,2,5,0,0,2,0,90,7000,46,8000.0,25,"['REQ_1', 'REQ_2', 'REQ_3', 'REQ_4', 'REQ_5', 'REQ_6', 'REQ_7', 'REQ_8']",f0 = 1 / 0.000125 | theoretical_frequency = f0 | temp0 = 25 | delfbyf0 = a0 + a1 * (present_temperature - temp0) + a2 * (present_temperature - temp0) ** 2 + a3 * (present_temperature - temp0) ** 3 + a4 * (present_temperature - temp0) ** 4 + a5 * (present_temperature - temp0) ** 5 + a6 * (present_temperature - temp0) ** 6 | deltaf = actual_frequency - theoretical_frequency | deltaf = f0 * delfbyf0 | new_time_period = 1 / (f0 + deltaf) | delta_time_period = new_time_period - t0,8000.0,8170450.0,65363600000.0,1.5299033064392652e-11,-89.9999999999847
REQ_2,Edge,28,not_enabled,1,2,3,0,0,2,0,90,7000,-10,8000.0,25,"['REQ_1', 'REQ_2', 'REQ_4']",f0 = 1 / 0.000125 | theoretical_frequency = f0 | temp0 = 25,8000.0,,,,
REQ_2,Edge,29,not_enabled,2,2,5,0,0,1,2,90,7000,-10,8000.0,25,"['REQ_1', 'REQ_2', 'REQ_4']",f0 = 1 / 0.000125 | theoretical_frequency = f0 | temp0 = 25,8000.0,,,,
REQ_2,Edge,30,enabled,1,2,3,0,1,2,0,90,7000,-10,8000.0,25,"['REQ_1', 'REQ_2', 'REQ_4']",f0 = 1 / 0.000125 | theoretical_frequency = f0 | temp0 = 25,8000.0,,,,
REQ_2,Edge,31,not_enabled,1,2,3,0,1,2,2,50,7000,-10,8000.0,25,"['REQ_1', 'REQ_2', 'REQ_4']",f0 = 1 / 0.000125 | theoretical_frequency = f0 | temp0 = 25,8000.0,,,,
REQ_2,Edge,32,enabled,2,2,5,0,1,2,2,90,7000,-10,8000.0,25,"['REQ_1', 'REQ_2', 'REQ_4']",f0 = 1 / 0.000125 | theoretical_frequency = f0 | temp0 = 25,8000.0,,,,
REQ_2,Edge,33,not_enabled,1,2,3,0,1,2,2,90,7000,46,8000.0,25,"['REQ_1', 'REQ_2', 'REQ_3', 'REQ_4', 'REQ_5', 'REQ_6', 'REQ_7', 'REQ_8']",f0 = 1 / 0.000125 | theoretical_frequency = f0 | temp0 = 25 | delfbyf0 = a0 + a1 * (present_temperature - temp0) + a2 * (present_temperature - temp0) ** 2 + a3 * (present_temperature - temp0) ** 3 + a4 * (present_temperature - temp0) ** 4 + a5 * (present_temperature - temp0) ** 5 + a6 * (present_temperature - temp0) ** 6 | deltaf = actual_frequency - theoretical_frequency | deltaf = f0 * delfbyf0 | new_time_period = 1 / (f0 + deltaf) | delta_time_period = new_time_period - t0,8000.0,179896291.0,1439170328000.0,6.948447831264916e-13,-89.9999999999993
REQ_2,Edge,34,enabled,2,2,5,0,0,2,2,50,7009,46,8000.0,25,"['REQ_1', 'REQ_2', 'REQ_3', 'REQ_4', 'REQ_5', 'REQ_6', 'REQ_7', 'REQ_8']",f0 = 1 / 0.000125 | theoretical_frequency = f0 | temp0 = 25 | delfbyf0 = a0 + a1 * (present_temperature - temp0) + a2 * (present_temperature - temp0) ** 2 + a3 * (present_temperature - temp0) ** 3 + a4 * (present_temperature - temp0) ** 4 + a5 * (present_temperature - temp0) ** 5 + a6 * (present_temperature - temp0) ** 6 | deltaf = actual_frequency - theoretical_frequency | deltaf = f0 * delfbyf0 | new_time_period = 1 / (f0 + deltaf) | delta_time_period = new_time_period - t0,8000.0,179702693.0,1437621544000.0,6.95593355990534e-13,-49.999999999999304
REQ_2,Edge,35,enabled,2,2,5,2,1,2,0,50,7009,46,8000.0,25,"['REQ_1', 'REQ_2', 'REQ_3', 'REQ_4', 'REQ_5', 'REQ_6', 'REQ_7', 'REQ_8']",f0 = 1 / 0.000125 | theoretical_frequency = f0 | temp0 = 25 | delfbyf0 = a0 + a1 * (present_temperature - temp0) + a2 * (present_temperature - temp0) ** 2 + a3 * (present_temperature - temp0) ** 3 + a4 * (present_temperature - temp0) ** 4 + a5 * (present_temperature - temp0) ** 5 + a6 * (present_temperature - temp0) ** 6 | deltaf = actual_frequency - theoretical_frequency | deltaf = f0 * delfbyf0 | new_time_period = 1 / (f0 + deltaf) | delta_time_period = new_time_period - t0,8000.0,8383454.0,67067632000.0,1.4910320387000347e-11,-49.99999999998509
REQ_2,Edge,36,enabled,2,2,3,2,1,1,2,90,7009,46,8000.0,25,"['REQ_1', 'REQ_2', 'REQ_3', 'REQ_4', 'REQ_5', 'REQ_6', 'REQ_7', 'REQ_8']",f0 = 1 / 0.000125 | theoretical_frequency = f0 | temp0 = 25 | delfbyf0 = a0 + a1 * (present_temperature - temp0) + a2 * (present_temperature - temp0) ** 2 + a3 * (present_temperature - temp0) ** 3 + a4 * (present_temperature - temp0) ** 4 + a5 * (present_temperature - temp0) ** 5 + a6 * (present_temperature - temp0) ** 6 | deltaf = actual_frequency - theoretical_frequency | deltaf = f0 * delfbyf0 | new_time_period = 1 / (f0 + deltaf) | delta_time_period = new_time_period - t0,8000.0,175830713.0,1406645704000.0,7.109110641500324e-13,-89.99999999999929
REQ_2,Edge,37,not_enabled,1,2,3,0,1,2,0,50,7009,-10,8000.0,25,"['REQ_1', 'REQ_2', 'REQ_4']",f0 = 1 / 0.000125 | theoretical_frequency = f0 | temp0 = 25,8000.0,,,,
REQ_2,Edge,38,enabled,1,2,3,0,1,1,2,90,7000,46,8000.0,25,"['REQ_1', 'REQ_2', 'REQ_3', 'REQ_4', 'REQ_5', 'REQ_6', 'REQ_7', 'REQ_8']",f0 = 1 / 0.000125 | theoretical_frequency = f0 | temp0 = 25 | delfbyf0 = a0 + a1 * (present_temperature - temp0) + a2 * (present_temperature - temp0) ** 2 + a3 * (present_temperature - temp0) ** 3 + a4 * (present_temperature - temp0) ** 4 + a5 * (present_temperature - temp0) ** 5 + a6 * (present_temperature - temp0) ** 6 | deltaf = actual_frequency - theoretical_frequency | deltaf = f0 * delfbyf0 | new_time_period = 1 / (f0 + deltaf) | delta_time_period = new_time_period - t0,8000.0,175812190.0,1406497520000.0,7.109859634250278e-13,-89.99999999999929
REQ_2,Edge,39,not_enabled,2,2,3,0,0,2,0,50,7009,-10,8000.0,25,"['REQ_1', 'REQ_2', 'REQ_4']",f0 = 1 / 0.000125 | theoretical_frequency = f0 | temp0 = 25,8000.0,,,,
REQ_2,Edge,40,enabled,1,2,3,2,1,2,2,90,7000,46,8000.0,25,"['REQ_1', 'REQ_2', 'REQ_3', 'REQ_4', 'REQ_5', 'REQ_6', 'REQ_7', 'REQ_8']",f0 = 1 / 0.000125 | theoretical_frequency = f0 | temp0 = 25 | delfbyf0 = a0 + a1 * (present_temperature - temp0) + a2 * (present_temperature - temp0) ** 2 + a3 * (present_temperature - temp0) ** 3 + a4 * (present_temperature - temp0) ** 4 + a5 * (present_temperature - temp0) ** 5 + a6 * (present_temperature - temp0) ** 6 | deltaf = actual_frequency - theoretical_frequency | deltaf = f0 * delfbyf0 | new_time_period = 1 / (f0 + deltaf) | delta_time_period = new_time_period - t0,8000.0,179914813.0,1439318504000.0,6.947732497447376e-13,-89.9999999999993
REQ_2,Edge,41,not_enabled,2,2,5,2,0,2,2,50,7009,-10,8000.0,25,"['REQ_1', 'REQ_2', 'REQ_4']",f0 = 1 / 0.000125 | theoretical_frequency = f0 | temp0 = 25,8000.0,,,,
REQ_2,Edge,42,not_enabled,2,2,3,0,0,1,2,50,7000,-10,8000.0,25,"['REQ_1', 'REQ_2', 'REQ_4']",f0 = 1 / 0.000125 | theoretical_frequency = f0 | temp0 = 25,8000.0,,,,
REQ_2,Edge,43,not_enabled,2,2,5,2,0,1,2,90,7000,46,8000.0,25,"['REQ_1', 'REQ_2', 'REQ_3', 'REQ_4', 'REQ_5', 'REQ_6', 'REQ_7', 'REQ_8']",f0 = 1 / 0.000125 | theoretical_frequency = f0 | temp0 = 25 | delfbyf0 = a0 + a1 * (present_temperature - temp0) + a2 * (present_temperature - temp0) ** 2 + a3 * (present_temperature - temp0) ** 3 + a4 * (present_temperature - temp0) ** 4 + a5 * (present_temperature - temp0) ** 5 + a6 * (present_temperature - temp0) ** 6 | deltaf = actual_frequency - theoretical_frequency | deltaf = f0 * delfbyf0 | new_time_period = 1 / (f0 + deltaf) | delta_time_period = new_time_period - t0,8000.0,175637114.0,1405096912000.0,7.116946779728191e-13,-89.99999999999929
REQ_2,Edge,44,not_enabled,1,2,5,2,1,1,2,50,7009,46,8000.0,25,"['REQ_1', 'REQ_2', 'REQ_3', 'REQ_4', 'REQ_5', 'REQ_6', 'REQ_7', 'REQ_8']",f0 = 1 / 0.000125 | theoretical_frequency = f0 | temp0 = 25 | delfbyf0 = a0 + a1 * (present_temperature - temp0) + a2 * (present_temperature - temp0) ** 2 + a3 * (present_temperature - temp0) ** 3 + a4 * (present_temperature - temp0) ** 4 + a5 * (present_temperature - temp0) ** 5 + a6 * (present_temperature - temp0) ** 6 | deltaf = actual_frequency - theoretical_frequency | deltaf = f0 * delfbyf0 | new_time_period = 1 / (f0 + deltaf) | delta_time_period = new_time_period - t0,8000.0,175831594.0,1406652752000.0,7.109075021471539e-13,-49.99999999999929
REQ_2,Edge,45,not_enabled,1,2,5,2,0,2,0,50,7009,-10,8000.0,25,"['REQ_1', 'REQ_2', 'REQ_4']",f0 = 1 / 0.000125 | theoretical_frequency = f0 | temp0 = 25,8000.0,,,,
REQ_2,Edge,46,enabled,2,2,5,0,0,2,2,90,7000,46,8000.0,25,"['REQ_1', 'REQ_2', 'REQ_3', 'REQ_4', 'REQ_5', 'REQ_6', 'REQ_7', 'REQ_8']",f0 = 1 / 0.000125 | theoretical_frequency = f0 | temp0 = 25 | delfbyf0 = a0 + a1 * (present_temperature - temp0) + a2 * (present_temperature - temp0) ** 2 + a3 * (present_temperature - temp0) ** 3 + a4 * (present_temperature - temp0) ** 4 + a5 * (present_temperature - temp0) ** 5 + a6 * (present_temperature - temp0) ** 6 | deltaf = actual_frequency - theoretical_frequency | deltaf = f0 * delfbyf0 | new_time_period = 1 / (f0 + deltaf) | delta_time_period = new_time_period - t0,8000.0,179702693.0,1437621544000.0,6.95593355990534e-13,-89.9999999999993
REQ_2,Edge,47,not_enabled,2,2,5,2,1,1,2,50,7000,46,8000.0,25,"['REQ_1', 'REQ_2', 'REQ_3', 'REQ_4', 'REQ_5', 'REQ_6', 'REQ_7', 'REQ_8']",f0 = 1 / 0.000125 | theoretical_frequency = f0 | temp0 = 25 | delfbyf0 = a0 + a1 * (present_temperature - temp0) + a2 * (present_temperature - temp0) ** 2 + a3 * (present_temperature - temp0) ** 3 + a4 * (present_temperature - temp0) ** 4 + a5 * (present_temperature - temp0) ** 5 + a6 * (present_temperature - temp0) ** 6 | deltaf = actual_frequency - theoretical_frequency | deltaf = f0 * delfbyf0 | new_time_period = 1 / (f0 + deltaf) | delta_time_period = new_time_period - t0,8000.0,175831595.0,1406652760000.0,7.109074981040381e-13,-49.99999999999929
REQ_2,Edge,48,enabled,1,2,3,0,0,1,0,50,7000,46,8000.0,25,"['REQ_1', 'REQ_2', 'REQ_3', 'REQ_4', 'REQ_5', 'REQ_6', 'REQ_7', 'REQ_8']",f0 = 1 / 0.000125 | theoretical_frequency = f0 | temp0 = 25 | delfbyf0 = a0 + a1 * (present_temperature - temp0) + a2 * (present_temperature - temp0) ** 2 + a3 * (present_temperature - temp0) ** 3 + a4 * (present_temperature - temp0) ** 4 + a5 * (present_temperature - temp0) ** 5 + a6 * (present_temperature - temp0) ** 6 | deltaf = actual_frequency - theoretical_frequency | deltaf = f0 * delfbyf0 | new_time_period = 1 / (f0 + deltaf) | delta_time_period = new_time_period - t0,8000.0,4085467.0,32683736000.0,3.059624992779285e-11,-49.999999999969404
REQ_2,Edge,49,enabled,1,2,5,2,0,1,0,90,7000,-10,8000.0,25,"['REQ_1', 'REQ_2', 'REQ_4']",f0 = 1 / 0.000125 | theoretical_frequency = f0 | temp0 = 25,8000.0,,,,
REQ_2,Edge,50,not_enabled,2,2,3,0,0,1,2,50,7000,46,8000.0,25,"['REQ_1', 'REQ_2', 'REQ_3', 'REQ_4', 'REQ_5', 'REQ_6', 'REQ_7', 'REQ_8']",f0 = 1 / 0.000125 | theoretical_frequency = f0 | temp0 = 25 | delfbyf0 = a0 + a1 * (present_temperature - temp0) + a2 * (present_temperature - temp0) ** 2 + a3 * (present_temperature - temp0) ** 3 + a4 * (present_temperature - temp0) ** 4 + a5 * (present_temperature - temp0) ** 5 + a6 * (present_temperature - temp0) ** 6 | deltaf = actual_frequency - theoretical_frequency | deltaf = f0 * delfbyf0 | new_time_period = 1 / (f0 + deltaf) | delta_time_period = new_time_period - t0,8000.0,175617710.0,1404941680000.0,7.117733131141882e-13,-49.99999999999929
REQ_2,Edge,51,not_enabled,2,2,5,0,1,2,0,90,7009,46,8000.0,25,"['REQ_1', 'REQ_2', 'REQ_3', 'REQ_4', 'REQ_5', 'REQ_6', 'REQ_7', 'REQ_8']",f0 = 1 / 0.000125 | theoretical_frequency = f0 | temp0 = 25 | delfbyf0 = a0 + a1 * (present_temperature - temp0) + a2 * (present_temperature - temp0) ** 2 + a3 * (present_temperature - temp0) ** 3 + a4 * (present_temperature - temp0) ** 4 + a5 * (present_temperature - temp0) ** 5 + a6 * (present_temperature - temp0) ** 6 | deltaf = actual_frequency - theoretical_frequency | deltaf = f0 * delfbyf0 | new_time_period = 1 / (f0 + deltaf) | delta_time_period = new_time_period - t0,8000.0,8364932.0,66919456000.0,1.4943335469632573e-11,-89.99999999998505
REQ_2,Edge,52,enabled,2,2,5,2,1,2,2,90,7000,-10,8000.0,25,"['REQ_1', 'REQ_2', 'REQ_4']",f0 = 1 / 0.000125 | theoretical_frequency = f0 | temp0 = 25,8000.0,,,,
REQ_2,Edge,53,not_enabled,2,2,5,2,1,1,2,90,7000,46,8000.0,25,"['REQ_1', 'REQ_2', 'REQ_3', 'REQ_4', 'REQ_5', 'REQ_6', 'REQ_7', 'REQ_8']",f0 = 1 / 0.000125 | theoretical_frequency = f0 | temp0 = 25 | delfbyf0 = a0 + a1 * (present_temperature - temp0) + a2 * (present_temperature - temp0) ** 2 + a3 * (present_temperature - temp0) ** 3 + a4 * (present_temperature - temp0) ** 4 + a5 * (present_temperature - temp0) ** 5 + a6 * (present_temperature - temp0) ** 6 | deltaf = actual_frequency - theoretical_frequency | deltaf = f0 * delfbyf0 | new_time_period = 1 / (f0 + deltaf) | delta_time_period = new_time_period - t0,8000.0,175831595.0,1406652760000.0,7.109074981040381e-13,-89.99999999999929
REQ_2,Edge,54,enabled,2,2,5,2,1,1,0,50,7000,46,8000.0,25,"['REQ_1', 'REQ_2', 'REQ_3', 'REQ_4', 'REQ_5', 'REQ_6', 'REQ_7', 'REQ_8']",f0 = 1 / 0.000125 | theoretical_frequency = f0 | temp0 = 25 | delfbyf0 = a0 + a1 * (present_temperature - temp0) + a2 * (present_temperature - temp0) ** 2 + a3 * (present_temperature - temp0) ** 3 + a4 * (present_temperature - temp0) ** 4 + a5 * (present_temperature - temp0) ** 5 + a6 * (present_temperature - temp0) ** 6 | deltaf = actual_frequency - theoretical_frequency | deltaf = f0 * delfbyf0 | new_time_period = 1 / (f0 + deltaf) | delta_time_period = new_time_period - t0,8000.0,4299353.0,34394824000.0,2.9074135323585823e-11,-49.999999999970925
REQ_2,Edge,55,not_enabled,1,2,5,2,0,1,2,50,7009,-10,8000.0,25,"['REQ_1', 'REQ_2', 'REQ_4']",f0 = 1 / 0.000125 | theoretical_frequency = f0 | temp0 = 25,8000.0,,,,
REQ_2,Edge,56,not_enabled,2,2,5,2,1,2,2,90,7009,46,8000.0,25,"['REQ_1', 'REQ_2', 'REQ_3', 'REQ_4', 'REQ_5', 'REQ_6', 'REQ_7', 'REQ_8']",f0 = 1 / 0.000125 | theoretical_frequency = f0 | temp0 = 25 | delfbyf0 = a0 + a1 * (present_temperature - temp0) + a2 * (present_temperature - temp0) ** 2 + a3 * (present_temperature - temp0) ** 3 + a4 * (present_temperature - temp0) ** 4 + a5 * (present_temperature - temp0) ** 5 + a6 * (present_temperature - temp0) ** 6 | deltaf = actual_frequency - theoretical_frequency | deltaf = f0 * delfbyf0 | new_time_period = 1 / (f0 + deltaf) | delta_time_period = new_time_period - t0,8000.0,179915696.0,1439325568000.0,6.947698398989611e-13,-89.9999999999993
REQ_2,Edge,57,enabled,1,2,5,0,0,1,0,90,7009,46,8000.0,25,"['REQ_1', 'REQ_2', 'REQ_3', 'REQ_4', 'REQ_5', 'REQ_6', 'REQ_7', 'REQ_8']",f0 = 1 / 0.000125 | theoretical_frequency = f0 | temp0 = 25 | delfbyf0 = a0 + a1 * (present_temperature - temp0) + a2 * (present_temperature - temp0) ** 2 + a3 * (present_temperature - temp0) ** 3 + a4 * (present_temperature - temp0) ** 4 + a5 * (present_temperature - temp0) ** 5 + a6 * (present_temperature - temp0) ** 6 | deltaf = actual_frequency - theoretical_frequency | deltaf = f0 * delfbyf0 | new_time_period = 1 / (f0 + deltaf) | delta_time_period = new_time_period - t0,8000.0,4086349.0,32690792000.0,3.05896460166163e-11,-89.9999999999694
REQ_2,Edge,58,enabled,1,2,3,2,0,2,0,50,7009,-10,8000.0,25,"['REQ_1', 'REQ_2', 'REQ_4']",f0 = 1 / 0.000125 | theoretical_frequency = f0 | temp0 = 25,8000.0,,,,
REQ_2,Edge,59,enabled,2,2,5,0,0,2,2,90,7009,46,8000.0,25,"['REQ_1', 'REQ_2', 'REQ_3', 'REQ_4', 'REQ_5', 'REQ_6', 'REQ_7', 'REQ_8']",f0 = 1 / 0.000125 | theoretical_frequency = f0 | temp0 = 25 | delfbyf0 = a0 + a1 * (present_temperature - temp0) + a2 * (present_temperature - temp0) ** 2 + a3 * (present_temperature - temp0) ** 3 + a4 * (present_temperature - temp0) ** 4 + a5 * (present_temperature - temp0) ** 5 + a6 * (present_temperature - temp0) ** 6 | deltaf = actual_frequency - theoretical_frequency | deltaf = f0 * delfbyf0 | new_time_period = 1 / (f0 + deltaf) | delta_time_period = new_time_period - t0,8000.0,179702693.0,1437621544000.0,6.95593355990534e-13,-89.9999999999993
REQ_2,Edge,60,enabled,1,2,5,0,0,2,2,50,7000,-10,8000.0,25,"['REQ_1', 'REQ_2', 'REQ_4']",f0 = 1 / 0.000125 | theoretical_frequency = f0 | temp0 = 25,8000.0,,,,
REQ_2,Edge,61,enabled,2,2,3,0,1,1,2,90,7009,46,8000.0,25,"['REQ_1', 'REQ_2', 'REQ_3', 'REQ_4', 'REQ_5', 'REQ_6', 'REQ_7', 'REQ_8']",f0 = 1 / 0.000125 | theoretical_frequency = f0 | temp0 = 25 | delfbyf0 = a0 + a1 * (present_temperature - temp0) + a2 * (present_temperature - temp0) ** 2 + a3 * (present_temperature - temp0) ** 3 + a4 * (present_temperature - temp0) ** 4 + a5 * (present_temperature - temp0) ** 5 + a6 * (present_temperature - temp0) ** 6 | deltaf = actual_frequency - theoretical_frequency | deltaf = f0 * delfbyf0 | new_time_period = 1 / (f0 + deltaf) | delta_time_period = new_time_period - t0,8000.0,175812191.0,1406497528000.0,7.109859593810194e-13,-89.99999999999929
REQ_2,Edge,62,not_enabled,2,2,3,0,0,2,0,50,7000,-10,8000.0,25,"['REQ_1', 'REQ_2', 'REQ_4']",f0 = 1 / 0.000125 | theoretical_frequency = f0 | temp0 = 25,8000.0,,,,
REQ_2,Edge,63,enabled,1,2,5,2,1,2,0,50,7009,46,8000.0,25,"['REQ_1', 'REQ_2', 'REQ_3', 'REQ_4', 'REQ_5', 'REQ_6', 'REQ_7', 'REQ_8']",f0 = 1 / 0.000125 | theoretical_frequency = f0 | temp0 = 25 | delfbyf0 = a0 + a1 * (present_temperature - temp0) + a2 * (present_temperature - temp0) ** 2 + a3 * (present_temperature - temp0) ** 3 + a4 * (present_temperature - temp0) ** 4 + a5 * (present_temperature - temp0) ** 5 + a6 * (present_temperature - temp0) ** 6 | deltaf = actual_frequency - theoretical_frequency | deltaf = f0 * delfbyf0 | new_time_period = 1 / (f0 + deltaf) | delta_time_period = new_time_period - t0,8000.0,8383453.0,67067624000.0,1.4910322165541793e-11,-49.99999999998509
REQ_2,Edge,64,not_enabled,1,2,5,0,1,1,0,50,7009,-10,8000.0,25,"['REQ_1', 'REQ_2', 'REQ_4']",f0 = 1 / 0.000125 | theoretical_frequency = f0 | temp0 = 25,8000.0,,,,
REQ_2,Edge,65,enabled,1,2,5,2,1,1,2,90,7009,46,8000.0,25,"['REQ_1', 'REQ_2', 'REQ_3', 'REQ_4', 'REQ_5', 'REQ_6', 'REQ_7', 'REQ_8']",f0 = 1 / 0.000125 | theoretical_frequency = f0 | temp0 = 25 | delfbyf0 = a0 + a1 * (present_temperature - temp0) + a2 * (present_temperature - temp0) ** 2 + a3 * (present_temperature - temp0) ** 3 + a4 * (present_temperature - temp0) ** 4 + a5 * (present_temperature - temp0) ** 5 + a6 * (present_temperature - temp0) ** 6 | deltaf = actual_frequency - theoretical_frequency | deltaf = f0 * delfbyf0 | new_time_period = 1 / (f0 + deltaf) | delta_time_period = new_time_period - t0,8000.0,175831594.0,1406652752000.0,7.109075021471539e-13,-89.99999999999929
REQ_2,Edge,66,not_enabled,2,2,3,2,1,2,0,50,7000,-10,8000.0,25,"['REQ_1', 'REQ_2', 'REQ_4']",f0 = 1 / 0.000125 | theoretical_frequency = f0 | temp0 = 25,8000.0,,,,
REQ_2,Edge,67,not_enabled,1,2,5,2,1,1,2,90,7000,46,8000.0,25,"['REQ_1', 'REQ_2', 'REQ_3', 'REQ_4', 'REQ_5', 'REQ_6', 'REQ_7', 'REQ_8']",f0 = 1 / 0.000125 | theoretical_frequency = f0 | temp0 = 25 | delfbyf0 = a0 + a1 * (present_temperature - temp0) + a2 * (present_temperature - temp0) ** 2 + a3 * (present_temperature - temp0) ** 3 + a4 * (present_temperature - temp0) ** 4 + a5 * (present_temperature - temp0) ** 5 + a6 * (present_temperature - temp0) ** 6 | deltaf = actual_frequency - theoretical_frequency | deltaf = f0 * delfbyf0 | new_time_period = 1 / (f0 + deltaf) | delta_time_period = new_time_period - t0,8000.0,175831594.0,1406652752000.0,7.109075021471539e-13,-89.99999999999929
REQ_2,Edge,68,not_enabled,2,2,5,0,0,2,2,90,7009,46,8000.0,25,"['REQ_1', 'REQ_2', 'REQ_3', 'REQ_4', 'REQ_5', 'REQ_6', 'REQ_7', 'REQ_8']",f0 = 1 / 0.000125 | theoretical_frequency = f0 | temp0 = 25 | delfbyf0 = a0 + a1 * (present_temperature - temp0) + a2 * (present_temperature - temp0) ** 2 + a3 * (present_temperature - temp0) ** 3 + a4 * (present_temperature - temp0) ** 4 + a5 * (present_temperature - temp0) ** 5 + a6 * (present_temperature - temp0) ** 6 | deltaf = actual_frequency - theoretical_frequency | deltaf = f0 * delfbyf0 | new_time_period = 1 / (f0 + deltaf) | delta_time_period = new_time_period - t0,8000.0,179702693.0,1437621544000.0,6.95593355990534e-13,-89.9999999999993
REQ_2,Edge,69,enabled,2,2,5,2,1,1,2,50,7009,46,8000.0,25,"['REQ_1', 'REQ_2', 'REQ_3', 'REQ_4', 'REQ_5', 'REQ_6', 'REQ_7', 'REQ_8']",f0 = 1 / 0.000125 | theoretical_frequency = f0 | temp0 = 25 | delfbyf0 = a0 + a1 * (present_temperature - temp0) + a2 * (present_temperature - temp0) ** 2 + a3 * (present_temperature - temp0) ** 3 + a4 * (present_temperature - temp0) ** 4 + a5 * (present_temperature - temp0) ** 5 + a6 * (present_temperature - temp0) ** 6 | deltaf = actual_frequency - theoretical_frequency | deltaf = f0 * delfbyf0 | new_time_period = 1 / (f0 + deltaf) | delta_time_period = new_time_period - t0,8000.0,175831595.0,1406652760000.0,7.109074981040381e-13,-49.99999999999929
REQ_2,Edge,70,enabled,1,2,5,2,0,1,2,50,7009,46,8000.0,25,"['REQ_1', 'REQ_2', 'REQ_3', 'REQ_4', 'REQ_5', 'REQ_6', 'REQ_7', 'REQ_8']",f0 = 1 / 0.000125 | theoretical_frequency = f0 | temp0 = 25 | delfbyf0 = a0 + a1 * (present_temperature - temp0) + a2 * (present_temperature - temp0) ** 2 + a3 * (present_temperature - temp0) ** 3 + a4 * (present_temperature - temp0) ** 4 + a5 * (present_temperature - temp0) ** 5 + a6 * (present_temperature - temp0) ** 6 | deltaf = actual_frequency - theoretical_frequency | deltaf = f0 * delfbyf0 | new_time_period = 1 / (f0 + deltaf) | delta_time_period = new_time_period - t0,8000.0,175637113.0,1405096904000.0,7.116946820248937e-13,-49.99999999999929
REQ_2,Edge,71,not_enabled,1,2,3,0,1,1,2,50,7000,-10,8000.0,25,"['REQ_1', 'REQ_2', 'REQ_4']",f0 = 1 / 0.000125 | theoretical_frequency = f0 | temp0 = 25,8000.0,,,,
REQ_2,Edge,72,not_enabled,1,2,5,2,1,2,2,90,7000,46,8000.0,25,"['REQ_1', 'REQ_2', 'REQ_3', 'REQ_4', 'REQ_5', 'REQ_6', 'REQ_7', 'REQ_8']",f0 = 1 / 0.000125 | theoretical_frequency = f0 | temp0 = 25 | delfbyf0 = a0 + a1 * (present_temperature - temp0) + a2 * (present_temperature - temp0) ** 2 + a3 * (present_temperature - temp0) ** 3 + a4 * (present_temperature - temp0) ** 4 + a5 * (present_temperature - temp0) ** 5 + a6 * (present_temperature - temp0) ** 6 | deltaf = actual_frequency - theoretical_frequency | deltaf = f0 * delfbyf0 | new_time_period = 1 / (f0 + deltaf) | delta_time_period = new_time_period - t0,8000.0,179915695.0,1439325560000.0,6.947698437606022e-13,-89.9999999999993
